,% Votes obtained - Votes obtenus %,Appartenance politique,Electoral district name,Electoral district number - Numéro de la circonscription,Given name - Prénom,Middle name(s) - Autre(s) prénom(s),Nom de la circonscription,Political affiliation,Province,Rejected ballots - Bulletins rejetés***,Surname - Nom de famille,Total number of ballots cast - Nombre total de votes déposés,Type de résultats**,Type of results*,Votes obtained - Votes obtenus
1701,31.6,Conservateur,Richmond--Arthabaska,24061,Alain,,Richmond--Arthabaska,Conservative,Quebec,912,Rayes,59529,validés,validated,18505
1702,17.2,Bloc Québécois,Richmond--Arthabaska,24061,Olivier,,Richmond--Arthabaska,Bloc Québécois,Quebec,912,Nolin,59529,validés,validated,10068
1703,18,Libéral,Moose Jaw--Lake Centre--Lanigan,47005,Perry,,Moose Jaw--Lake Centre--Lanigan,Liberal,Saskatchewan,142,Juttla,42107,validés,validated,7545
1704,23.8,NPD-Nouveau Parti démocratique,Moose Jaw--Lake Centre--Lanigan,47005,Dustan,,Moose Jaw--Lake Centre--Lanigan,NDP-New Democratic Party,Saskatchewan,142,Hlady,42107,validés,validated,9978
1705,55.5,Conservateur,Moose Jaw--Lake Centre--Lanigan,47005,Tom,,Moose Jaw--Lake Centre--Lanigan,Conservative,Saskatchewan,142,Lukiwski,42107,validés,validated,23273
1706,.5,Rhinocéros,Moose Jaw--Lake Centre--Lanigan,47005,Robert,,Moose Jaw--Lake Centre--Lanigan,Rhinoceros,Saskatchewan,142,Thomas,42107,validés,validated,208
1707,2.3,Parti Vert,Moose Jaw--Lake Centre--Lanigan,47005,Shawn,,Moose Jaw--Lake Centre--Lanigan,Green Party,Saskatchewan,142,Setyo,42107,validés,validated,961
1708,42,Libéral,Churchill--Keewatinook Aski,46003,Rebecca,,Churchill--Keewatinook Aski,Liberal,Manitoba,252,Chartrand,30196,validés,validated,12575
1709,45,NPD-Nouveau Parti démocratique,Churchill--Keewatinook Aski,46003,Niki,,Churchill--Keewatinook Aski,NDP-New Democratic Party,Manitoba,252,Ashton,30196,validés,validated,13487
1710,1.8,Parti Vert,Churchill--Keewatinook Aski,46003,August,,Churchill--Keewatinook Aski,Green Party,Manitoba,252,Hastmann,30196,validés,validated,537
1711,10.3,Conservateur,Churchill--Keewatinook Aski,46003,Kyle G.,,Churchill--Keewatinook Aski,Conservative,Manitoba,252,Mirecki,30196,validés,validated,3090
1712,.9,Libertarien,Churchill--Keewatinook Aski,46003,Zachary,,Churchill--Keewatinook Aski,Libertarian,Manitoba,252,Linnick,30196,validés,validated,255
1713,11.2,NPD-Nouveau Parti démocratique,Malpeque,11004,Leah-Jane,,Malpeque,NDP-New Democratic Party,Prince Edward Island,102,Hayward,22574,validés,validated,2509
1714,62.1,Libéral,Malpeque,11004,Wayne,,Malpeque,Liberal,Prince Edward Island,102,Easter,22574,validés,validated,13950
1715,9.2,Parti Vert,Malpeque,11004,Lynne,,Malpeque,Green Party,Prince Edward Island,102,Lund,22574,validés,validated,2066
1716,17.6,Conservateur,Malpeque,11004,Stephen,,Malpeque,Conservative,Prince Edward Island,102,Stewart,22574,validés,validated,3947
1717,.9,Libertarien,Edmonton Griesbach,48015,Maryna,,Edmonton Griesbach,Libertarian,Alberta,289,Goncharenko,48231,validés,validated,415
1718,34,NPD-Nouveau Parti démocratique,Edmonton Griesbach,48015,Janis,,Edmonton Griesbach,NDP-New Democratic Party,Alberta,289,Irwin,48231,validés,validated,16309
1719,21.7,Libéral,Edmonton Griesbach,48015,Brian,,Edmonton Griesbach,Liberal,Alberta,289,Gold,48231,validés,validated,10397
1720,40,Conservateur,Edmonton Griesbach,48015,Kerry,,Edmonton Griesbach,Conservative,Alberta,289,Diotte,48231,validés,validated,19157
1721,.2,Marxiste-Léniniste,Edmonton Griesbach,48015,Mary,,Edmonton Griesbach,Marxist-Leninist,Alberta,289,Joyce,48231,validés,validated,112
1722,2.4,Parti Vert,Edmonton Griesbach,48015,Heather,,Edmonton Griesbach,Green Party,Alberta,289,Workman,48231,validés,validated,1129
1723,.3,Rhinocéros,Edmonton Griesbach,48015,Bun Bun,,Edmonton Griesbach,Rhinoceros,Alberta,289,Thompson,48231,validés,validated,144
1724,.6,Radical Marijuana,Edmonton Griesbach,48015,Linda,,Edmonton Griesbach,Radical Marijuana,Alberta,289,Northcott,48231,validés,validated,279
1725,13.1,NPD-Nouveau Parti démocratique,Sydney--Victoria,12010,Monika,,Sydney--Victoria,NDP-New Democratic Party,Nova Scotia,236,Dutt,41210,validés,validated,5351
1726,10.6,Conservateur,Sydney--Victoria,12010,John Douglas,,Sydney--Victoria,Conservative,Nova Scotia,236,Chiasson,41210,validés,validated,4360
1727,73.2,Libéral,Sydney--Victoria,12010,Mark,,Sydney--Victoria,Liberal,Nova Scotia,236,Eyking,41210,validés,validated,29995
1728,2.5,Parti Vert,Sydney--Victoria,12010,Adrianna,,Sydney--Victoria,Green Party,Nova Scotia,236,MacKinnon,41210,validés,validated,1026
1729,.6,Libertarien,Sydney--Victoria,12010,Wayne James,,Sydney--Victoria,Libertarian,Nova Scotia,236,Hiscock,41210,validés,validated,242
1730,.2,Marxiste-Léniniste,Ottawa West--Nepean,35079,Sam,,Ottawa-Ouest--Nepean,Marxist-Leninist,Ontario,307,Heaton,63220,validés,validated,114
1731,2.8,Parti Vert,Ottawa West--Nepean,35079,Mark,,Ottawa-Ouest--Nepean,Green Party,Ontario,307,Brooks,63220,validés,validated,1772
